"","atc","ahl","mean","sd","conv_mean","conv_mean_comp","conv_sd","conv_sd_comp","c_B"
"613",51.2,0.001699024,3724.49583219441,2393.97664647039,3493.31488403531,3287.48669536044,1453.14197396373,1346.82333677852,0.984233268039874
"614",51.2,0.001881345,4854.77771610259,3732.98663761814,4895.77164041066,4689.94345173579,3231.82355450954,3125.50491732433,0.983730757313428
"615",51.2,0.002083232,5340.84836191849,4275.75412809651,6553.78517750592,6347.95698883105,4307.06330915887,4200.74467197366,0.968425346248258
"616",51.2,0.002306783,8750.38519273732,5831.00291499049,6820.36919473608,6614.54100606121,4306.03386770866,4199.71523052345,0.975003968209639
"617",51.2,0.002554323,11597.0964528213,6754.4025249721,9656.80823166253,9450.98004298767,5247.25418388667,5140.93554670145,0.985866430268034
"618",51.2,0.002828427,12661.5249178312,6831.99861335549,10842.5404145707,10636.7122258959,5614.16170447626,5507.84306729105,0.986595078162693
"619",51.2,0.003131945,14532.9214655883,7302.0267567569,12810.4171276045,12604.5889389296,5980.4819498105,5874.16331262529,0.988731194618129
"620",51.2,0.003468033,16673.92603088,8031.53325832033,13873.1358297591,13667.3076410842,5916.28626208011,5809.9676248949,0.976786076150217
"621",51.2,0.003840187,16340.1654087417,7962.61320081228,15681.049832295,15475.2216436202,7095.35579304132,6989.03715585611,0.995296783743895
"622",51.2,0.004252276,18868.1921501352,8533.81059357469,16410.1971580439,16204.3689693691,7220.50565592617,7114.18701874096,0.984695790165884
"623",51.2,0.004708587,19983.2467174546,9083.10686611711,16815.4879112776,16609.6597226027,7063.50308917964,6957.18445199443,0.976938984244762
"624",51.2,0.01,20098.6934180322,9021.12428832173,17853.8981960755,17648.0700074006,7843.28979151514,7736.97115432993,0.987068423253477
"625",51.2,0.05,20918.5236082476,9312.43390706141,17878.0057136632,17672.1775249883,7606.32517720909,7500.00654002388,0.977525742991685
